ndivs,state,element,face,neighbor_element,neighbor_face,n_face_points,max_abs_aM,max_abs_aP,max_abs_metric_mismatch,relative_metric_mismatch,weighted_l2_metric_mismatch,R_geo_face,I_direct_face,interface_formula_error
4,constant,29,2,31,1,5,0.2882940661838872,0.28829257903243566,2.2533270133684447e-06,7.816071427329237e-06,2.006655741066634e-06,3.400098495418625e-08,3.4000984948363985e-08,5.822266251409645e-18
4,constant,30,0,91,0,5,0.18891456554192726,0.18891775131353594,3.185771608682497e-06,1.6863272966843943e-05,1.7564869885202464e-06,-6.087263820989285e-08,-6.087263820427162e-08,5.6212282753347574e-18
4,constant,31,0,86,0,5,0.14271482846942457,0.14271464908308656,3.523578166741981e-07,2.468964300718672e-06,1.771104509333291e-07,9.382716551442873e-09,9.382716551297777e-09,1.4509575124792658e-19
4,constant,32,0,33,1,5,0.1675476614524458,0.16754496763628451,4.9471431747549754e-06,2.9526781405773893e-05,2.285459462412368e-06,1.7000492451439277e-08,1.700049245466213e-08,3.222854485184206e-18
4,constant,32,1,48,2,5,0.04263424752237029,0.04263413768017606,3.5235781664947827e-07,8.264666016788387e-06,1.7711045095350758e-07,9.382716563883214e-09,9.38271656472904e-09,8.458252635599729e-19
4,constant,33,0,34,2,5,0.25818354688860823,0.2581818301318409,1.746247252465416e-06,6.763588437410476e-06,1.1845338631699019e-06,-2.440742849525686e-08,-2.4407428491683256e-08,3.5736055346862914e-18
4,constant,33,2,39,1,5,0.11649623410037255,0.11649096358400204,5.270516370503575e-06,4.524194632731669e-05,2.208444791723408e-06,2.3547731218082817e-09,2.3547731207817837e-09,1.0264980529538052e-18
4,constant,34,0,35,1,5,0.15678341727273765,0.15677177543873183,1.1641834005815532e-05,7.4254243263263e-05,5.207606205654812e-06,-6.960073313455388e-08,-6.960073313332277e-08,1.2311094492749221e-18
4,constant,34,1,55,2,5,0.1388115587513202,0.13881387044224902,3.185771608835153e-06,2.2949951605596466e-05,1.7564869885526564e-06,-6.087263818105213e-08,-6.087263817930682e-08,1.745311387817486e-18
4,constant,35,0,36,2,5,0.32752563578738225,0.3275298319756489,5.235813801518496e-06,1.5985761571507074e-05,2.858660766209331e-06,7.924371131992841e-08,7.924371131500201e-08,4.926396560790214e-18
4,constant,35,2,41,1,5,0.1911034833433996,0.1911084870479339,1.9220265422920102e-05,0.0001005725372002933,9.729182872770129e-06,-4.862433436235489e-08,-4.8624334364708796e-08,2.3539045604197006e-18
4,constant,36,0,37,1,5,0.14473035280285995,0.14473222830406446,3.6257868834821405e-06,2.5051689771989222e-05,2.2301869080148216e-06,2.205265538021121e-08,2.205265538239166e-08,2.180448094689781e-18
4,constant,36,1,60,2,5,0.18891456554192723,0.18891775131353614,3.185771608904542e-06,1.6863272968019276e-05,1.756486988609101e-06,6.087263818733707e-08,6.087263819105964e-08,3.722564219394841e-18
4,constant,37,0,38,2,5,0.2882940661838872,0.2882925790324354,2.2533270132574224e-06,7.816071426944135e-06,2.0066557411313427e-06,-3.400098493786035e-08,-3.400098493903908e-08,1.178725755443164e-18
4,constant,37,2,43,1,5,0.14473222830406443,0.14473035280285995,3.625786883509896e-06,2.5051689772180997e-05,2.230186908028486e-06,2.2052655420669793e-08,2.2052655420003972e-08,6.658208361010835e-19
4,constant,38,0,111,0,5,0.14271482846942465,0.1427146490830865,3.523578166464425e-07,2.468964300524188e-06,1.7711045099352742e-07,-9.382716567624112e-09,-9.382716567769256e-09,1.4514372772345466e-19
4,constant,38,1,63,2,5,0.14271482846942463,0.14271464908308654,3.5235781672970923e-07,2.4689643011076367e-06,1.7711045099996662e-07,-9.382716551834303e-09,-9.38271655694056e-09,5.1062570588225194e-18
4,constant,39,0,40,1,5,0.18909863839544577,0.18910015427497634,1.6877647807861385e-05,8.925242749045608e-05,7.557384960685627e-06,-9.642978225108457e-09,-9.642978228957163e-09,3.848705954086727e-18
4,constant,40,0,41,2,5,0.37889910993482057,0.3789019925204642,7.976065325210335e-06,2.1050470788378222e-05,5.920975053579863e-06,9.724866871195818e-08,9.724866872160017e-08,9.641987796832514e-18
4,constant,40,2,44,1,5,0.18910015427497645,0.18909863839544586,1.687764780769485e-05,8.925242748957537e-05,7.557384960600758e-06,-9.6429782200756e-09,-9.642978213111295e-09,6.964304892324857e-18
4,constant,41,0,42,1,5,0.1911084870479341,0.19110348334339963,1.9220265422698057e-05,0.00010057253719913131,9.729182872724001e-06,-4.862433437600758e-08,-4.862433436602699e-08,9.980589217497421e-18
4,constant,42,0,43,2,5,0.32752563578738236,0.327529831975649,5.235813801796052e-06,1.598576157235449e-05,2.8586607662383924e-06,7.924371130281891e-08,7.924371128842311e-08,1.4395801394619665e-17
4,constant,42,2,46,1,5,0.1567717754387318,0.15678341727273745,1.1641834005648999e-05,7.425424326220091e-05,5.207606205619068e-06,-6.96007331356194e-08,-6.960073313715285e-08,1.533447271885504e-18
4,constant,43,0,110,0,5,0.18891456554192712,0.1889177513135359,3.185771608765764e-06,1.6863272967284702e-05,1.756486988615628e-06,6.087263819542189e-08,6.087263820104301e-08,5.621122396216351e-18
4,constant,44,0,45,1,5,0.1164909635840019,0.11649623410037255,5.270516370642353e-06,4.5241946328507956e-05,2.2084447917534623e-06,2.3547731182122563e-09,2.3547731209105856e-09,2.6983293325969805e-18
4,constant,45,0,46,2,5,0.25818354688860823,0.25818183013184065,1.7462472522988826e-06,6.763588436765456e-06,1.1845338632462924e-06,-2.4407428491532047e-08,-2.440742849434937e-08,2.817324226796409e-18
4,constant,45,2,47,1,5,0.1675449676362844,0.16754766145244585,4.9471431747549754e-06,2.9526781405773882e-05,2.285459462432117e-06,1.700049248041384e-08,1.7000492476779485e-08,3.634353678872186e-18
4,constant,46,0,107,0,5,0.13881155875132006,0.13881387044224894,3.185771608821275e-06,2.2949951605496506e-05,1.7564869886286607e-06,-6.087263817134577e-08,-6.087263816799922e-08,3.3465477652629355e-18
4,constant,47,0,102,0,5,0.04263424752237016,0.042634137680176015,3.523578166186869e-07,8.264666016066192e-06,1.7711045092683676e-07,9.382716540181687e-09,9.382716540186015e-09,4.327808964877441e-21
4,constant,48,0,49,1,5,0.1804540459265676,0.1804519301185324,4.36913504865688e-06,2.4211898526424938e-05,1.9068684571122161e-06,1.7000492461800184e-08,1.7000492464725994e-08,2.9258106184939636e-18
4,constant,49,0,50,2,5,0.06610736971436063,0.06609985246780005,7.517246560576063e-06,0.00011371268578763432,3.623244985137585e-06,1.504247799354767e-08,1.5042477993784893e-08,2.372221647904075e-19
4,constant,49,2,55,1,5,0.16095830750143525,0.1609588506581803,1.1071006163529407e-05,6.878159304852586e-05,4.398276369392473e-06,-3.709513338855112e-08,-3.709513338856912e-08,1.7999450129153882e-20
4,constant,50,0,51,1,5,0.15246298133758243,0.15244080373671975,2.2177600862677282e-05,0.00014546220117243934,9.444623072498723e-06,-2.2277670414776548e-07,-2.2277670415067895e-07,2.9134757011995728e-18
4,constant,51,0,52,2,5,0.15244080373671967,0.15246298133758257,2.2177600862899327e-05,0.00014546220117389561,9.444623072542486e-06,2.227767041125974e-07,2.2277670410905903e-07,3.538374258036433e-18
4,constant,51,2,57,1,5,0.08409047463316326,0.08407406980168299,1.6404831480271165e-05,0.00019508549038206398,8.666924173945755e-06,-9.435947032412906e-19,-1.1695407419213752e-18,2.259460386800846e-19
4,constant,52,0,53,1,5,0.0660998524678,0.06610736971436067,7.5172465606732075e-06,0.00011371268578910374,3.6232449851568645e-06,-1.5042477993204516e-08,-1.5042477993576655e-08,3.721386314202565e-19
4,constant,53,0,54,2,5,0.18045193011853225,0.18045404592656772,4.369135048601369e-06,2.4211898526117302e-05,1.9068684571541e-06,-1.700049248796932e-08,-1.7000492487431295e-08,5.380247401840909e-19
4,constant,53,2,59,1,5,0.16095830750143533,0.16095885065818036,1.1071006163515529e-05,6.878159304843961e-05,4.398276369401057e-06,3.709513338338897e-08,3.709513338849377e-08,5.104796257860751e-18
4,constant,54,0,127,0,5,0.042634137680176015,0.04263424752237016,3.523578166186869e-07,8.264666016066192e-06,1.7711045092683673e-07,-9.382716540181687e-09,-9.382716540186015e-09,4.327808964877441e-21
4,constant,55,0,56,1,5,0.2715517237194252,0.2715543496552848,2.7413414664778646e-05,0.00010095001129452593,1.1991975994292466e-05,1.435329927731054e-07,1.4353299277310245e-07,2.964615315390051e-21
4,constant,56,0,57,2,5,0.24011986512908154,0.2401226805630244,6.200855318827525e-06,2.5823696888141317e-05,3.727044457425571e-06,4.862433434572361e-08,4.862433434957486e-08,3.85124705292849e-18
