ndivs,state,element,face,neighbor_element,neighbor_face,n_face_points,max_abs_aM,max_abs_aP,max_abs_metric_mismatch,relative_metric_mismatch,weighted_l2_metric_mismatch,R_geo_face,I_direct_face,interface_formula_error
4,gaussian,38,1,63,2,5,0.14271482846942463,0.14271464908308654,3.5235781672970923e-07,2.4689643011076367e-06,1.7711045099996662e-07,-1.6435363326470322e-17,-1.643536332614027e-17,3.300520071734849e-28
4,gaussian,39,0,40,1,5,0.18909863839544577,0.18910015427497634,1.6877647807861385e-05,8.925242749045608e-05,7.557384960685627e-06,-4.3463380700187e-21,-4.346338070026716e-21,8.015931077127343e-33
4,gaussian,40,0,41,2,5,0.37889910993482057,0.3789019925204642,7.976065325210335e-06,2.1050470788378222e-05,5.920975053579863e-06,-1.849767899279982e-21,-1.8497678992769095e-21,3.0724601144052622e-33
4,gaussian,40,2,44,1,5,0.18910015427497645,0.18909863839544586,1.687764780769485e-05,8.925242748957537e-05,7.557384960600758e-06,3.472077841708858e-26,3.472077841670419e-26,3.843946883248018e-37
4,gaussian,41,0,42,1,5,0.1911084870479341,0.19110348334339963,1.9220265422698057e-05,0.00010057253719913131,9.729182872724001e-06,-2.6617550645485745e-21,-2.6617550645505624e-21,1.9879960461106526e-33
4,gaussian,42,0,43,2,5,0.32752563578738236,0.327529831975649,5.235813801796052e-06,1.598576157235449e-05,2.8586607662383924e-06,1.2755348123358958e-21,1.2755348123237436e-21,1.2152166559252742e-32
4,gaussian,42,2,46,1,5,0.1567717754387318,0.15678341727273745,1.1641834005648999e-05,7.425424326220091e-05,5.207606205619068e-06,-1.5703564521224152e-26,-1.570356452188493e-26,6.607793537307863e-37
4,gaussian,43,0,110,0,5,0.18891456554192712,0.1889177513135359,3.185771608765764e-06,1.6863272967284702e-05,1.756486988615628e-06,-1.873133392349384e-20,-1.8731333923248975e-20,2.448639368356084e-31
4,gaussian,44,0,45,1,5,0.1164909635840019,0.11649623410037255,5.270516370642353e-06,4.5241946328507956e-05,2.2084447917534623e-06,-3.5394514608954535e-30,-3.539451460894964e-30,4.897538132815236e-43
4,gaussian,45,0,46,2,5,0.25818354688860823,0.25818183013184065,1.7462472522988826e-06,6.763588436765456e-06,1.1845338632462924e-06,1.1973633714328592e-30,1.1973633714276879e-30,5.171316820282697e-42
4,gaussian,45,2,47,1,5,0.1675449676362844,0.16754766145244585,4.9471431747549754e-06,2.9526781405773882e-05,2.285459462432117e-06,1.3703916691412538e-35,1.3703916691557977e-35,1.4543849169966683e-46
4,gaussian,46,0,107,0,5,0.13881155875132006,0.13881387044224894,3.185771608821275e-06,2.2949951605496506e-05,1.7564869886286607e-06,-1.2705143167868136e-27,-1.2705143167845128e-27,2.300730291442487e-39
4,gaussian,47,0,102,0,5,0.04263424752237016,0.042634137680176015,3.523578166186869e-07,8.264666016066192e-06,1.7711045092683676e-07,2.478091037027906e-37,2.478091037107549e-37,7.964295930743006e-48
4,gaussian,48,0,49,1,5,0.1804540459265676,0.1804519301185324,4.36913504865688e-06,2.4211898526424938e-05,1.9068684571122161e-06,-4.514082866696932e-13,-4.5140828666791216e-13,1.7810333538228245e-24
4,gaussian,49,0,50,2,5,0.06610736971436063,0.06609985246780005,7.517246560576063e-06,0.00011371268578763432,3.623244985137585e-06,3.2322501186192735e-12,3.232250118606128e-12,1.3145628611700875e-23
4,gaussian,49,2,55,1,5,0.16095830750143525,0.1609588506581803,1.1071006163529407e-05,6.878159304852586e-05,4.398276369392473e-06,-7.72853018307837e-12,-7.728530183077525e-12,8.449520710258466e-25
4,gaussian,50,0,51,1,5,0.15246298133758243,0.15244080373671975,2.2177600862677282e-05,0.00014546220117243934,9.444623072498723e-06,-1.602534580915018e-09,-1.6025345809146194e-09,3.9870105525055934e-22
4,gaussian,51,0,52,2,5,0.15244080373671967,0.15246298133758257,2.2177600862899327e-05,0.00014546220117389561,9.444623072542486e-06,-1.3346986054757754e-08,-1.3346986054587507e-08,1.7024700495321394e-19
4,gaussian,51,2,57,1,5,0.08409047463316326,0.08407406980168299,1.6404831480271165e-05,0.00019508549038206398,8.666924173945755e-06,-2.7623229457546928e-08,-2.762322945752629e-08,2.0636501921972934e-20
4,gaussian,52,0,53,1,5,0.0660998524678,0.06610736971436067,7.5172465606732075e-06,0.00011371268578910374,3.6232449851568645e-06,3.927813811521185e-08,3.927813811511902e-08,9.282951706315098e-20
4,gaussian,53,0,54,2,5,0.18045193011853225,0.18045404592656772,4.369135048601369e-06,2.4211898526117302e-05,1.9068684571541e-06,-1.6768983937520287e-08,-1.6768983937058707e-08,4.615800166943903e-19
4,gaussian,53,2,59,1,5,0.16095830750143533,0.16095885065818036,1.1071006163515529e-05,6.878159304843961e-05,4.398276369401057e-06,-5.41930183886352e-08,-5.419301838781935e-08,8.158515468835014e-19
4,gaussian,54,0,127,0,5,0.042634137680176015,0.04263424752237016,3.523578166186869e-07,8.264666016066192e-06,1.7711045092683673e-07,-2.6261746724135705e-09,-2.626174672300872e-09,1.126983953766747e-19
4,gaussian,55,0,56,1,5,0.2715517237194252,0.2715543496552848,2.7413414664778646e-05,0.00010095001129452593,1.1991975994292466e-05,-1.8370148166302628e-11,-1.837014816631047e-11,7.842059947914837e-24
4,gaussian,56,0,57,2,5,0.24011986512908154,0.2401226805630244,6.200855318827525e-06,2.5823696888141317e-05,3.727044457425571e-06,2.7684876554721325e-12,2.7684876554483276e-12,2.380486862434099e-23
4,gaussian,56,2,60,1,5,0.0880286264209536,0.08802069127363531,1.0535766857083795e-05,0.00011968568959262948,6.5444185145115135e-06,7.476507157421492e-12,7.476507157422264e-12,7.722506500006782e-25
4,gaussian,57,0,58,1,5,0.24012268056302424,0.24011986512908176,6.20085531904957e-06,2.582369688906605e-05,3.7270444574630457e-06,1.1472007896149679e-08,1.1472007896201784e-08,5.210576114594032e-20
4,gaussian,58,0,59,2,5,0.2715543496552849,0.27155172371942526,2.7413414664723135e-05,0.00010095001129432148,1.1991975994279111e-05,1.2666174846257474e-08,1.2666174846436687e-08,1.7921364279328876e-19
4,gaussian,58,2,62,1,5,0.08802862642095373,0.08802069127363533,1.0535766857082927e-05,0.00011968568959261945,6.54441851453309e-06,-1.3923750533865268e-10,-1.392375053329381e-10,5.714577261822592e-21
4,gaussian,59,0,126,0,5,0.13881387044224894,0.13881155875132006,3.185771608821275e-06,2.2949951605496506e-05,1.756486988628661e-06,-1.960258531014706e-08,-1.9602585310296535e-08,1.4947484541078231e-19
4,gaussian,60,0,61,1,5,0.23663784602591953,0.23663972979128695,5.800489793011954e-06,2.4511901691773852e-05,2.5617740899659107e-06,4.106362059047645e-12,4.106362059028792e-12,1.885309405896007e-23
4,gaussian,61,0,62,2,5,0.23663972979128692,0.23663784602591947,5.800489793122976e-06,2.4511901692243017e-05,2.5617740900280135e-06,-2.4461380956498285e-12,-2.4461380957231568e-12,7.332826883311879e-23
4,gaussian,61,2,63,1,5,0.012906962482247932,0.012906384474121771,7.208578000385268e-07,5.585030568036323e-05,5.725979213811644e-07,-1.9359479117728047e-14,-1.9359479117662938e-14,6.510942367332143e-26
4,gaussian,62,0,123,0,5,0.1889177513135359,0.18891456554192712,3.185771608765764e-06,1.6863272967284702e-05,1.756486988615628e-06,-4.873397293760891e-10,-4.873397293860665e-10,9.97734915103805e-21
4,gaussian,63,0,118,0,5,0.1427146490830865,0.14271482846942465,3.523578166464425e-07,2.468964300524188e-06,1.7711045099352742e-07,2.346747109508911e-14,2.3467471093285734e-14,1.8033770501023045e-24
4,gaussian,64,0,65,1,5,0.16754766145244576,0.16754496763628457,4.9471431746855865e-06,2.952678140535975e-05,2.2854594623634463e-06,3.2865253517688457e-13,3.286525351739828e-13,2.901796440862904e-24
4,gaussian,64,1,112,2,5,0.17718530378750008,0.17718530378750008,1.1102230246251565e-16,6.265886622045454e-16,6.788620157810137e-17,-1.3412214822873423e-24,2.24011230592303e-24,3.5813337882103725e-24
4,gaussian,64,2,80,1,5,0.042634247522370286,0.04263413768017606,3.523578166395036e-07,8.26466601655443e-06,1.771104509445221e-07,1.6435363345213824e-17,1.6435363346227612e-17,1.0137879523100638e-27
4,gaussian,65,0,66,2,5,0.11649623410037266,0.11649096358400206,5.27051637060072e-06,4.5241946328150536e-05,2.208444791748794e-06,-2.0728862645534867e-12,-2.072886264631502e-12,7.801549100532479e-23
4,gaussian,65,2,71,1,5,0.2581835468886084,0.25818183013184076,1.7462472525209272e-06,6.763588437625478e-06,1.1845338632501822e-06,1.3349127876967244e-12,1.3349127876572786e-12,3.9445771564339034e-23
4,gaussian,66,0,67,1,5,0.18909863839544594,0.18910015427497642,1.6877647807722607e-05,8.925242748972216e-05,7.5573849606176695e-06,1.2283678611183047e-09,1.2283678611123753e-09,5.929437425933241e-21
4,gaussian,66,1,119,2,5,0.290311502587025,0.290311502587025,2.7755575615628914e-16,9.560618634912265e-16,1.5644636615802843e-16,-4.085336619362313e-20,-3.384098589124248e-20,7.012380302380652e-21
4,gaussian,67,0,68,2,5,0.18910015427497645,0.18909863839544588,1.6877647807611584e-05,8.925242748913504e-05,7.557384960625834e-06,-7.566495769124093e-09,-7.566495768986644e-09,1.374492936654864e-19
4,gaussian,67,2,73,1,5,0.37889910993482057,0.3789019925204644,7.976065325099313e-06,2.10504707880852e-05,5.920975053584037e-06,-8.382600326779393e-09,-8.38260032689731e-09,1.179162506806592e-19
4,gaussian,68,0,69,1,5,0.11649096358400207,0.11649623410037253,5.270516370461942e-06,4.5241946326959316e-05,2.208444791701535e-06,3.661480839301149e-08,3.661480839360985e-08,5.983626027861589e-19
4,gaussian,68,1,124,2,5,0.2903115025870249,0.290311502587025,1.6653345369377348e-16,5.73637118094736e-16,1.1407863154290617e-16,4.648594483438794e-19,1.277544774350314e-19,3.37104970908848e-19
4,gaussian,69,0,70,2,5,0.16754496763628435,0.1675476614524459,4.9471431746855865e-06,2.9526781405359727e-05,2.2854594624176017e-06,1.6768983932469628e-08,1.6768983931019342e-08,1.4502858418218728e-18
4,gaussian,69,2,75,1,5,0.25818354688860823,0.25818183013184065,1.746247252465416e-06,6.763588437410476e-06,1.1845338632803425e-06,-2.169992811806419e-08,-2.1699928116814326e-08,1.2498632881227244e-18
4,gaussian,70,1,127,2,5,0.1771853037875001,0.17718530378749997,1.3877787807814457e-16,7.832358277556817e-16,8.534148182465119e-17,8.543999314024328e-19,1.275138065455914e-18,4.2073813405348127e-19
4,gaussian,71,0,72,1,5,0.15678341727273742,0.15677177543873183,1.1641834005593488e-05,7.425424326184686e-05,5.207606205586397e-06,8.051627273190092e-12,8.051627273185221e-12,4.870995208686286e-24
4,gaussian,71,2,82,1,5,0.13881155875132017,0.13881387044224905,3.1857716087241306e-06,2.294995160479667e-05,1.7564869885213848e-06,-1.1616241962614832e-16,-1.1616241962001818e-16,6.13013948685933e-27
4,gaussian,72,0,73,2,5,0.19110348334339938,0.19110848704793384,1.922026542286459e-05,0.00010057253720000286,9.729182872733784e-06,-2.7684876555419404e-12,-2.7684876557261496e-12,1.8420924500643792e-22
4,gaussian,72,2,76,1,5,0.3275256357873824,0.327529831975649,5.2358138019625855e-06,1.598576157286294e-05,2.8586607662654123e-06,2.842013735588597e-12,2.8420137356322452e-12,4.3648317596377244e-23
4,gaussian,73,0,74,1,5,0.19110848704793398,0.19110348334339955,1.9220265422725813e-05,0.00010057253719927661,9.729182872714343e-06,2.4533821887446013e-08,2.4533821887465022e-08,1.9008610476468576e-20
4,gaussian,74,0,75,2,5,0.15677177543873178,0.15678341727273742,1.1641834005648999e-05,7.425424326220092e-05,5.207606205601382e-06,8.247306977756693e-09,8.24730697767735e-09,7.934316435608641e-20
4,gaussian,74,2,78,1,5,0.3275256357873824,0.327529831975649,5.2358138019625855e-06,1.598576157286294e-05,2.858660766264727e-06,5.134042251454996e-10,5.134042251453838e-10,1.1580528575742387e-22
4,gaussian,76,0,77,1,5,0.14473035280285987,0.1447322283040645,3.6257868834821405e-06,2.5051689771989216e-05,2.2301869080507176e-06,2.287255336237682e-12,2.2872553362356797e-12,2.0021163556764444e-24
4,gaussian,76,2,84,1,5,0.18891456554192734,0.188917751313536,3.1857716086547416e-06,1.6863272966697017e-05,1.7564869884282415e-06,1.161624195099006e-16,1.161624195003642e-16,9.536391571797083e-27
4,gaussian,77,0,78,2,5,0.1447322283040645,0.14473035280286,3.6257868833433626e-06,2.5051689771030357e-05,2.2301869079752524e-06,1.2867742413935454e-12,1.2867742414174997e-12,2.3954310434226057e-23
4,gaussian,77,2,79,1,5,0.2882940661838872,0.28829257903243566,2.2533270133684447e-06,7.816071427329237e-06,2.006655741066634e-06,1.4211523058982988e-13,1.421152305842146e-13,5.615276006431448e-24
